transaction_id,sender_account,receiver_account,amount,timestamp,device_id,sender_account_type,sender_trust_score,sender_primary_device,receiver_trust_score,receiver_kyc_status,receiver_account_status,is_fraud
TXN_0007495,ACC_0221,ACC_0265,140559.4,2026-05-14 09:41:04,DEV_0558,PROFESSIONAL,71,DEV_0558,87,COMPLETED,Active,0
TXN_0007496,ACC_0745,ACC_0769,3230.27,2026-05-14 09:42:06,DEV_0811,PROFESSIONAL,34,DEV_0811,47,COMPLETED,Active,0
TXN_0007497,ACC_0671,ACC_0824,2335.55,2026-05-14 09:43:22,DEV_0517,NGO,57,DEV_0517,60,COMPLETED,Active,0
TXN_0007498,ACC_0313,ACC_0798,1000.4,2026-05-14 09:44:58,DEV_0932,PERSONAL,53,DEV_0932,94,COMPLETED,Active,0
TXN_0007499,ACC_0375,ACC_0091,2082.95,2026-05-14 09:46:21,DEV_0499,PERSONAL,65,DEV_0499,75,COMPLETED,Active,0
TXN_0007500,ACC_0163,ACC_0382,96466.71,2026-05-14 09:48:04,DEV_1156,PERSONAL,69,DEV_1156,80,COMPLETED,Active,0
TXN_0007501,ACC_0394,ACC_0097,180914.11,2026-05-14 09:48:32,DEV_0309,NGO,68,DEV_0309,95,COMPLETED,Active,0
TXN_0007502,ACC_0697,ACC_0405,594.78,2026-05-14 09:49:07,DEV_0219,STUDENT,59,DEV_0219,90,COMPLETED,Active,0
TXN_0007503,ACC_0400,ACC_0098,2459.42,2026-05-14 09:53:23,DEV_0135,STUDENT,75,DEV_0135,55,COMPLETED,Active,0
TXN_0007504,ACC_0344,ACC_0812,7749.41,2026-05-14 09:58:57,DEV_0106,PROFESSIONAL,78,DEV_0106,76,COMPLETED,Active,0
TXN_0007505,ACC_0115,ACC_0717,19227.37,2026-05-14 10:00:06,DEV_0746,BUSINESS,82,DEV_0746,65,COMPLETED,Active,0
TXN_0007506,ACC_0122,ACC_0960,9033.51,2026-05-14 10:04:25,DEV_0660,NGO,68,DEV_0660,70,COMPLETED,Active,0
TXN_0007507,ACC_0507,ACC_0535,12042.45,2026-05-14 10:04:44,DEV_0059,PERSONAL,81,DEV_0059,52,COMPLETED,Active,0
TXN_0007508,ACC_0706,ACC_0710,2634.21,2026-05-14 10:04:50,DEV_1010,STUDENT,50,DEV_1010,61,COMPLETED,Active,0
TXN_0007509,ACC_0346,ACC_0787,17799.18,2026-05-14 10:07:26,DEV_0317,BUSINESS,54,DEV_0317,44,COMPLETED,Active,0
TXN_0007510,ACC_0581,ACC_0377,909.84,2026-05-14 10:07:59,DEV_0931,STUDENT,74,DEV_0931,50,COMPLETED,Active,0
TXN_0007511,ACC_0584,ACC_0647,2388.31,2026-05-14 10:09:07,DEV_0678,PERSONAL,69,DEV_0678,75,COMPLETED,Active,0
TXN_0007512,ACC_0604,ACC_0451,205900.73,2026-05-14 10:12:17,DEV_0905,NGO,53,DEV_0905,83,COMPLETED,Active,0
TXN_0007513,ACC_0187,ACC_0893,1896.59,2026-05-14 10:15:45,DEV_0454,STUDENT,55,DEV_0454,51,COMPLETED,Active,0
TXN_0007514,ACC_0348,ACC_0472,1689.27,2026-05-14 10:18:17,DEV_0571,PERSONAL,91,DEV_0571,78,COMPLETED,Active,0
TXN_0007515,ACC_0432,ACC_0029,948.8,2026-05-14 10:20:57,DEV_0300,STUDENT,58,DEV_0300,90,COMPLETED,Active,0
TXN_0007516,ACC_0729,ACC_0868,2430.28,2026-05-14 10:24:34,DEV_0819,NGO,61,DEV_0819,72,COMPLETED,Active,0
TXN_0007517,ACC_0244,ACC_0893,2580.77,2026-05-14 10:24:56,DEV_0560,NGO,70,DEV_0560,51,COMPLETED,Active,0
TXN_0007518,ACC_0622,ACC_0271,140484.55,2026-05-14 10:28:56,DEV_0066,PERSONAL,66,DEV_0066,79,COMPLETED,Active,0
TXN_0007519,ACC_0549,ACC_0529,15052.16,2026-05-14 10:30:32,DEV_0065,BUSINESS,84,DEV_0065,65,COMPLETED,Active,0
TXN_0007520,ACC_0428,ACC_0994,1464.01,2026-05-14 10:30:52,DEV_1183,PROFESSIONAL,66,DEV_0716,70,COMPLETED,Active,1
TXN_0007521,ACC_0196,ACC_0218,209303.0,2026-05-14 10:31:04,DEV_0029,STUDENT,48,DEV_0029,90,COMPLETED,Active,0
TXN_0007522,ACC_0287,ACC_0165,4207.41,2026-05-14 10:32:39,DEV_0633,PERSONAL,42,DEV_0633,46,COMPLETED,Active,0
TXN_0007523,ACC_0607,ACC_0682,2228.34,2026-05-14 10:41:19,DEV_0936,PROFESSIONAL,75,DEV_0936,60,COMPLETED,Active,0
TXN_0007524,ACC_0508,ACC_0223,7644.5,2026-05-14 10:43:06,DEV_0543,NGO,89,DEV_0543,22,PENDING,Suspended,0
TXN_0007525,ACC_0134,ACC_0786,52871.38,2026-05-14 10:44:06,DEV_1088,PROFESSIONAL,78,DEV_1088,80,COMPLETED,Active,0
TXN_0007526,ACC_0004,ACC_0247,3269.38,2026-05-14 10:45:01,DEV_0192,PERSONAL,72,DEV_0192,90,COMPLETED,Active,0
TXN_0007527,ACC_0225,ACC_0838,619.37,2026-05-14 10:46:39,DEV_1181,STUDENT,20,DEV_1181,62,COMPLETED,Active,0
TXN_0007528,ACC_0558,ACC_0223,344.3,2026-05-14 10:46:49,DEV_1143,STUDENT,59,DEV_1143,22,PENDING,Suspended,0
TXN_0007529,ACC_0010,ACC_0288,1174.88,2026-05-14 10:46:55,DEV_0705,STUDENT,91,DEV_0705,45,COMPLETED,Active,0
TXN_0007530,ACC_0008,ACC_0502,8296.84,2026-05-14 10:50:18,DEV_0697,PROFESSIONAL,53,DEV_0697,75,COMPLETED,Active,0
TXN_0007531,ACC_0431,ACC_0317,572.46,2026-05-14 10:52:47,DEV_0203,STUDENT,81,DEV_0203,90,COMPLETED,Active,0
TXN_0007532,ACC_0754,ACC_0107,3129.83,2026-05-14 10:53:46,DEV_0354,NGO,85,DEV_0354,65,COMPLETED,Active,0
TXN_0007533,ACC_0673,ACC_0853,959.42,2026-05-14 10:54:24,DEV_1158,PROFESSIONAL,84,DEV_1158,43,COMPLETED,Active,0
TXN_0007534,ACC_0017,ACC_0312,1259.87,2026-05-14 10:59:03,DEV_0334,STUDENT,53,DEV_0334,52,COMPLETED,Active,0
TXN_0007535,ACC_0044,ACC_0840,122346.6,2026-05-14 10:59:55,DEV_0867,NGO,74,DEV_0867,87,COMPLETED,Active,0
TXN_0007536,ACC_0001,ACC_0865,1250.25,2026-05-14 11:01:01,DEV_1114,PERSONAL,55,DEV_0052,49,COMPLETED,Active,1
TXN_0007537,ACC_0039,ACC_0837,5798.19,2026-05-14 11:10:54,DEV_0230,PERSONAL,93,DEV_0230,85,COMPLETED,Active,0
TXN_0007538,ACC_0613,ACC_0333,23145.07,2026-05-14 11:12:55,DEV_0861,BUSINESS,64,DEV_0861,84,COMPLETED,Active,0
TXN_0007539,ACC_0626,ACC_0699,5630.34,2026-05-14 11:13:45,DEV_0480,PROFESSIONAL,88,DEV_0480,68,COMPLETED,Active,0
TXN_0007540,ACC_0473,ACC_0578,2858.4,2026-05-14 11:16:28,DEV_0072,PROFESSIONAL,55,DEV_0072,95,COMPLETED,Active,0
TXN_0007541,ACC_0008,ACC_0198,5511.79,2026-05-14 11:17:49,DEV_0697,PROFESSIONAL,53,DEV_0697,88,COMPLETED,Active,0
TXN_0007542,ACC_0405,ACC_0070,957.99,2026-05-14 11:20:01,DEV_1145,STUDENT,90,DEV_1145,45,COMPLETED,Active,0
TXN_0007543,ACC_0797,ACC_0590,7396.09,2026-05-14 11:30:28,DEV_0095,PERSONAL,90,DEV_0095,68,COMPLETED,Active,0
TXN_0007544,ACC_0115,ACC_0198,20122.48,2026-05-14 11:34:27,DEV_0746,BUSINESS,82,DEV_0746,88,COMPLETED,Active,0
TXN_0007545,ACC_0787,ACC_0903,1012.66,2026-05-14 11:34:33,DEV_0849,STUDENT,44,DEV_0849,89,COMPLETED,Active,0
TXN_0007546,ACC_0274,ACC_0853,9030.18,2026-05-14 11:38:37,DEV_1174,PROFESSIONAL,91,DEV_0523,43,COMPLETED,Active,1
TXN_0007547,ACC_0137,ACC_0932,3754.68,2026-05-14 11:41:58,DEV_0326,PROFESSIONAL,70,DEV_0326,62,COMPLETED,Active,0
TXN_0007548,ACC_0425,ACC_0718,1499.22,2026-05-14 11:43:55,DEV_0256,NGO,88,DEV_0256,52,COMPLETED,Active,0
TXN_0007549,ACC_0199,ACC_0456,5009.8,2026-05-14 11:46:38,DEV_0211,PROFESSIONAL,76,DEV_0211,74,COMPLETED,Active,0
TXN_0007550,ACC_0688,ACC_0907,2910.53,2026-05-14 11:49:10,DEV_0201,PERSONAL,93,DEV_0201,87,COMPLETED,Active,0
TXN_0007551,ACC_0069,ACC_0727,1698.53,2026-05-14 11:51:21,DEV_1030,PROFESSIONAL,73,DEV_1030,55,COMPLETED,Active,0
TXN_0007552,ACC_0469,ACC_0613,3394.12,2026-05-14 11:53:27,DEV_0891,NGO,90,DEV_0891,64,COMPLETED,Active,0
TXN_0007553,ACC_0421,ACC_0698,6987.99,2026-05-14 11:55:33,DEV_0946,PROFESSIONAL,89,DEV_0946,46,COMPLETED,Active,0
TXN_0007554,ACC_0585,ACC_0956,1225.11,2026-05-14 12:03:14,DEV_0382,STUDENT,25,DEV_0382,91,COMPLETED,Active,0
TXN_0007555,ACC_0690,ACC_0678,180010.75,2026-05-14 12:04:06,DEV_0813,NGO,60,DEV_0813,94,COMPLETED,Active,0
TXN_0007556,ACC_0102,ACC_0279,7308.09,2026-05-14 12:12:26,DEV_0784,PERSONAL,94,DEV_0784,76,COMPLETED,Active,0
TXN_0007557,ACC_0725,ACC_0629,4015.51,2026-05-14 12:14:54,DEV_1193,PROFESSIONAL,72,DEV_1193,49,COMPLETED,Active,0
TXN_0007558,ACC_0474,ACC_0004,1416.16,2026-05-14 12:18:15,DEV_0742,STUDENT,76,DEV_0742,72,COMPLETED,Active,0
TXN_0007559,ACC_0558,ACC_0688,258.95,2026-05-14 12:21:35,DEV_1143,STUDENT,59,DEV_1143,93,COMPLETED,Active,0
TXN_0007560,ACC_0652,ACC_0707,888.98,2026-05-14 12:22:18,DEV_0848,STUDENT,22,DEV_0848,70,COMPLETED,Active,0
TXN_0007561,ACC_0142,ACC_0853,1198.8,2026-05-14 12:25:46,DEV_0284,PERSONAL,64,DEV_0284,43,COMPLETED,Active,0
TXN_0007562,ACC_0168,ACC_0508,194254.79,2026-05-14 12:31:14,DEV_0498,PERSONAL,89,DEV_0498,89,COMPLETED,Active,0
TXN_0007563,ACC_0037,ACC_0812,1146.45,2026-05-14 12:32:25,DEV_0331,STUDENT,89,DEV_0331,76,COMPLETED,Active,0
TXN_0007564,ACC_0547,ACC_0369,131306.79,2026-05-14 12:32:38,DEV_0984,NGO,80,DEV_0984,87,COMPLETED,Active,0
TXN_0007565,ACC_0042,ACC_0167,4332.74,2026-05-14 12:33:57,DEV_1091,PERSONAL,48,DEV_1091,52,COMPLETED,Active,0
TXN_0007566,ACC_0272,ACC_0843,11184.69,2026-05-14 12:34:39,DEV_0494,PROFESSIONAL,77,DEV_0494,71,COMPLETED,Active,0
TXN_0007567,ACC_0548,ACC_0761,9302.78,2026-05-14 12:35:28,DEV_0779,NGO,83,DEV_0779,68,COMPLETED,Active,0
TXN_0007568,ACC_0764,ACC_0575,245437.27,2026-05-14 12:36:02,DEV_1036,NGO,66,DEV_1036,87,COMPLETED,Active,0
TXN_0007569,ACC_0676,ACC_0560,111727.06,2026-05-14 12:37:39,DEV_1132,PROFESSIONAL,80,DEV_1132,90,COMPLETED,Active,0
TXN_0007570,ACC_0606,ACC_0885,3161.29,2026-05-14 12:37:42,DEV_0114,PROFESSIONAL,72,DEV_0114,22,PENDING,Suspended,0
TXN_0007571,ACC_0026,ACC_0909,5432.66,2026-05-14 12:42:26,DEV_0878,NGO,65,DEV_0878,94,COMPLETED,Active,0
TXN_0007572,ACC_0588,ACC_0591,917.84,2026-05-14 12:52:47,DEV_0178,STUDENT,46,DEV_0178,86,COMPLETED,Active,0
TXN_0007573,ACC_0206,ACC_0064,1651.53,2026-05-14 12:54:00,DEV_0853,NGO,90,DEV_0853,56,COMPLETED,Active,0
TXN_0007574,ACC_0449,ACC_0886,13027.08,2026-05-14 12:58:04,DEV_0213,BUSINESS,87,DEV_0213,63,COMPLETED,Active,0
TXN_0007575,ACC_0733,ACC_0897,7526.24,2026-05-14 13:02:00,DEV_0949,PROFESSIONAL,77,DEV_0949,52,COMPLETED,Active,0
TXN_0007576,ACC_0173,ACC_0247,4547.34,2026-05-14 13:04:39,DEV_0742,PROFESSIONAL,93,DEV_0742,90,COMPLETED,Active,0
TXN_0007577,ACC_0284,ACC_0865,20573.35,2026-05-14 13:04:53,DEV_1194,BUSINESS,52,DEV_0722,49,COMPLETED,Active,1
TXN_0007578,ACC_0318,ACC_0909,2891.65,2026-05-14 13:06:29,DEV_0006,NGO,49,DEV_0006,94,COMPLETED,Active,0
TXN_0007579,ACC_0766,ACC_0982,2092.13,2026-05-14 13:09:04,DEV_1173,PROFESSIONAL,41,DEV_0343,87,COMPLETED,Active,1
TXN_0007580,ACC_0319,ACC_0400,7607.59,2026-05-14 13:09:14,DEV_1107,BUSINESS,51,DEV_1107,75,COMPLETED,Active,0
TXN_0007581,ACC_0182,ACC_0546,192.38,2026-05-14 13:10:23,DEV_0698,STUDENT,78,DEV_0698,43,COMPLETED,Active,0
TXN_0007582,ACC_0448,ACC_0201,4695.73,2026-05-14 13:10:28,DEV_0732,PERSONAL,62,DEV_0732,95,COMPLETED,Active,0
TXN_0007583,ACC_0367,ACC_0198,233572.49,2026-05-14 13:12:49,DEV_0779,BUSINESS,54,DEV_0779,88,COMPLETED,Active,0
TXN_0007584,ACC_0221,ACC_0167,6962.3,2026-05-14 13:12:58,DEV_0558,PROFESSIONAL,71,DEV_0558,52,COMPLETED,Active,0
TXN_0007585,ACC_0494,ACC_0458,2041.37,2026-05-14 13:13:51,DEV_0152,NGO,60,DEV_0152,89,COMPLETED,Active,0
TXN_0007586,ACC_0239,ACC_0677,6671.82,2026-05-14 13:22:23,DEV_0060,PERSONAL,78,DEV_0060,94,COMPLETED,Active,0
TXN_0007587,ACC_0585,ACC_0314,932.91,2026-05-14 13:24:31,DEV_0382,STUDENT,25,DEV_0382,61,COMPLETED,Active,0
TXN_0007588,ACC_0327,ACC_0738,94724.41,2026-05-14 13:25:03,DEV_0981,PERSONAL,67,DEV_0981,84,COMPLETED,Active,0
TXN_0007589,ACC_0513,ACC_0925,7189.6,2026-05-14 13:25:32,DEV_0324,PERSONAL,70,DEV_0324,40,COMPLETED,Active,0
TXN_0007590,ACC_0255,ACC_0348,2105.66,2026-05-14 13:32:45,DEV_0090,PROFESSIONAL,70,DEV_0090,91,COMPLETED,Active,0
TXN_0007591,ACC_0183,ACC_0041,244720.47,2026-05-14 13:33:12,DEV_1139,STUDENT,21,DEV_1139,92,COMPLETED,Active,0
TXN_0007592,ACC_0609,ACC_0982,1241.62,2026-05-14 13:35:18,DEV_0007,STUDENT,77,DEV_0007,87,COMPLETED,Active,0
TXN_0007593,ACC_0616,ACC_0429,9260.92,2026-05-14 13:35:44,DEV_0366,PERSONAL,65,DEV_0366,55,COMPLETED,Active,0
TXN_0007594,ACC_0105,ACC_0822,40724.9,2026-05-14 13:44:02,DEV_0457,BUSINESS,21,DEV_0457,47,COMPLETED,Active,0
TXN_0007595,ACC_0736,ACC_0059,10177.28,2026-05-14 13:47:15,DEV_0291,PERSONAL,61,DEV_0291,44,COMPLETED,Active,0
TXN_0007596,ACC_0484,ACC_0004,9533.06,2026-05-14 13:47:35,DEV_0180,PROFESSIONAL,94,DEV_0180,72,COMPLETED,Active,0
TXN_0007597,ACC_0587,ACC_0712,6272.13,2026-05-14 13:48:27,DEV_0831,BUSINESS,72,DEV_0831,92,COMPLETED,Active,0
TXN_0007598,ACC_0739,ACC_0657,4313.92,2026-05-14 13:50:47,DEV_0654,PROFESSIONAL,42,DEV_0654,71,COMPLETED,Active,0
TXN_0007599,ACC_0649,ACC_0864,1000.82,2026-05-14 13:51:45,DEV_0632,STUDENT,72,DEV_0632,55,COMPLETED,Active,0
TXN_0007600,ACC_0513,ACC_0291,210372.47,2026-05-14 13:53:09,DEV_0324,PERSONAL,70,DEV_0324,93,COMPLETED,Active,0
TXN_0007601,ACC_0407,ACC_0070,3923.33,2026-05-14 13:53:58,DEV_0192,NGO,67,DEV_0192,45,COMPLETED,Active,0
TXN_0007602,ACC_0477,ACC_0589,9301.82,2026-05-14 13:54:35,DEV_1085,BUSINESS,60,DEV_1085,55,COMPLETED,Active,0
TXN_0007603,ACC_0382,ACC_0771,10106.15,2026-05-14 13:55:51,DEV_0363,PERSONAL,80,DEV_0363,42,COMPLETED,Active,0
TXN_0007604,ACC_0041,ACC_0861,2702.86,2026-05-14 14:01:02,DEV_0176,PERSONAL,92,DEV_0176,41,COMPLETED,Active,0
TXN_0007605,ACC_0360,ACC_0993,2853.23,2026-05-14 14:01:06,DEV_0560,PROFESSIONAL,72,DEV_0560,78,COMPLETED,Active,0
TXN_0007606,ACC_0167,ACC_0710,5150.08,2026-05-14 14:01:07,DEV_0813,PROFESSIONAL,52,DEV_0813,61,COMPLETED,Active,0
TXN_0007607,ACC_0408,ACC_0059,492.19,2026-05-14 14:03:33,DEV_0742,NGO,24,DEV_0742,44,COMPLETED,Active,0
TXN_0007608,ACC_0744,ACC_0035,25492.3,2026-05-14 14:03:40,DEV_0830,BUSINESS,51,DEV_0830,46,COMPLETED,Active,0
TXN_0007609,ACC_0146,ACC_0355,1185.02,2026-05-14 14:03:44,DEV_0041,NGO,88,DEV_0041,61,COMPLETED,Active,0
TXN_0007610,ACC_0465,ACC_0796,218680.86,2026-05-14 14:03:51,DEV_1118,BUSINESS,46,DEV_1118,88,COMPLETED,Active,0
TXN_0007611,ACC_0352,ACC_0025,2126.13,2026-05-14 14:04:44,DEV_0696,STUDENT,51,DEV_0696,87,COMPLETED,Active,0
TXN_0007612,ACC_0057,ACC_0073,92008.66,2026-05-14 14:05:26,DEV_0224,STUDENT,52,DEV_0224,79,COMPLETED,Active,0
TXN_0007613,ACC_0353,ACC_0864,14863.06,2026-05-14 14:05:27,DEV_1160,BUSINESS,44,DEV_1160,55,COMPLETED,Active,0
TXN_0007614,ACC_0787,ACC_0244,1745.63,2026-05-14 14:05:32,DEV_0849,STUDENT,44,DEV_0849,70,COMPLETED,Active,0
TXN_0007615,ACC_0043,ACC_0568,901.1,2026-05-14 14:09:25,DEV_1126,PROFESSIONAL,73,DEV_1126,82,COMPLETED,Active,0
TXN_0007616,ACC_0384,ACC_0918,7113.03,2026-05-14 14:13:39,DEV_0920,NGO,76,DEV_0920,94,COMPLETED,Active,0
TXN_0007617,ACC_0161,ACC_0445,3019.5,2026-05-14 14:14:23,DEV_0064,PERSONAL,52,DEV_0064,72,COMPLETED,Active,0
TXN_0007618,ACC_0159,ACC_0199,228652.8,2026-05-14 14:15:17,DEV_0040,PROFESSIONAL,43,DEV_0040,76,COMPLETED,Active,0
TXN_0007619,ACC_0023,ACC_0462,1719.25,2026-05-14 14:16:21,DEV_0645,NGO,71,DEV_0645,91,COMPLETED,Active,0
TXN_0007620,ACC_0327,ACC_0184,6159.03,2026-05-14 14:18:54,DEV_0981,PERSONAL,67,DEV_0981,71,COMPLETED,Active,0
TXN_0007621,ACC_0575,ACC_0718,13508.37,2026-05-14 14:29:07,DEV_1176,PERSONAL,87,DEV_1176,52,COMPLETED,Active,0
TXN_0007622,ACC_0023,ACC_0471,6533.0,2026-05-14 14:29:08,DEV_0645,NGO,71,DEV_0645,83,COMPLETED,Active,0
TXN_0007623,ACC_0030,ACC_0233,1459.39,2026-05-14 14:42:34,DEV_0131,PROFESSIONAL,78,DEV_0131,65,COMPLETED,Active,0
TXN_0007624,ACC_0658,ACC_0402,5697.45,2026-05-14 14:44:13,DEV_0944,PROFESSIONAL,90,DEV_0944,77,COMPLETED,Active,0
TXN_0007625,ACC_0720,ACC_0990,8105.44,2026-05-14 14:49:10,DEV_0056,NGO,69,DEV_0056,16,PENDING,Suspended,0
TXN_0007626,ACC_0682,ACC_0005,3818.18,2026-05-14 14:51:09,DEV_0368,PERSONAL,60,DEV_0368,85,COMPLETED,Active,0
TXN_0007627,ACC_0688,ACC_0837,59347.87,2026-05-14 14:52:37,DEV_0201,PERSONAL,93,DEV_0201,85,COMPLETED,Active,0
TXN_0007628,ACC_0286,ACC_0623,5454.37,2026-05-14 14:55:49,DEV_0199,BUSINESS,81,DEV_0199,44,COMPLETED,Active,0
TXN_0007629,ACC_0198,ACC_0725,56675.57,2026-05-14 14:59:37,DEV_0259,STUDENT,88,DEV_0259,72,COMPLETED,Active,0
TXN_0007630,ACC_0477,ACC_0402,133366.2,2026-05-14 15:01:05,DEV_1085,BUSINESS,60,DEV_1085,77,COMPLETED,Active,0
TXN_0007631,ACC_0431,ACC_0627,574.87,2026-05-14 15:02:56,DEV_0203,STUDENT,81,DEV_0203,58,COMPLETED,Active,0
TXN_0007632,ACC_0278,ACC_0551,1177.7,2026-05-14 15:03:09,DEV_0408,STUDENT,94,DEV_0408,53,COMPLETED,Active,0
TXN_0007633,ACC_0398,ACC_0977,98166.94,2026-05-14 15:05:14,DEV_0764,STUDENT,64,DEV_0764,83,COMPLETED,Active,0
TXN_0007634,ACC_0191,ACC_0991,378.75,2026-05-14 15:08:57,DEV_0628,STUDENT,47,DEV_0628,92,COMPLETED,Active,0
TXN_0007635,ACC_0781,ACC_0290,1445.31,2026-05-14 15:12:59,DEV_1173,STUDENT,94,DEV_1173,63,COMPLETED,Active,0
TXN_0007636,ACC_0160,ACC_0576,1511.01,2026-05-14 15:14:58,DEV_0460,STUDENT,89,DEV_0460,93,COMPLETED,Active,0
TXN_0007637,ACC_0619,ACC_0564,10302.6,2026-05-14 15:15:56,DEV_0869,NGO,92,DEV_0869,81,COMPLETED,Active,0
TXN_0007638,ACC_0746,ACC_0499,21757.41,2026-05-14 15:16:13,DEV_0921,BUSINESS,64,DEV_0921,50,COMPLETED,Active,0
TXN_0007639,ACC_0452,ACC_0890,5932.47,2026-05-14 15:18:47,DEV_0981,PROFESSIONAL,91,DEV_0981,29,PENDING,Active,0
TXN_0007640,ACC_0649,ACC_0448,1504.47,2026-05-14 15:22:55,DEV_0632,STUDENT,72,DEV_0632,62,COMPLETED,Active,0
TXN_0007641,ACC_0353,ACC_0693,33407.73,2026-05-14 15:28:13,DEV_1160,BUSINESS,44,DEV_1160,82,COMPLETED,Active,0
TXN_0007642,ACC_0768,ACC_0381,12489.51,2026-05-14 15:31:44,DEV_0592,NGO,69,DEV_0592,49,COMPLETED,Active,0
TXN_0007643,ACC_0404,ACC_0898,107504.52,2026-05-14 15:32:04,DEV_0265,PROFESSIONAL,45,DEV_0265,91,COMPLETED,Active,0
TXN_0007644,ACC_0713,ACC_0284,5282.62,2026-05-14 15:33:46,DEV_0279,NGO,78,DEV_0279,52,COMPLETED,Active,0
TXN_0007645,ACC_0141,ACC_0248,37135.4,2026-05-14 15:35:17,DEV_0557,BUSINESS,74,DEV_0557,72,COMPLETED,Active,0
TXN_0007646,ACC_0272,ACC_0698,10783.89,2026-05-14 15:36:42,DEV_0494,PROFESSIONAL,77,DEV_0494,46,COMPLETED,Active,0
TXN_0007647,ACC_0131,ACC_0609,163807.52,2026-05-14 15:38:52,DEV_0219,PERSONAL,54,DEV_0219,77,COMPLETED,Active,0
TXN_0007648,ACC_0372,ACC_0355,1708.84,2026-05-14 15:40:46,DEV_0593,PROFESSIONAL,41,DEV_0593,61,COMPLETED,Active,0
TXN_0007649,ACC_0148,ACC_0534,478.58,2026-05-14 15:44:13,DEV_0799,STUDENT,93,DEV_0799,61,COMPLETED,Active,0
TXN_0007650,ACC_0503,ACC_0213,529.41,2026-05-14 15:48:44,DEV_0257,STUDENT,79,DEV_0257,78,COMPLETED,Active,0
TXN_0007651,ACC_0335,ACC_0564,1969.5,2026-05-14 15:50:04,DEV_0925,PROFESSIONAL,66,DEV_0925,81,COMPLETED,Active,0
TXN_0007652,ACC_0479,ACC_0991,65397.53,2026-05-14 01:17:59,DEV_1113,BUSINESS,75,DEV_1023,92,COMPLETED,Active,1
TXN_0007653,ACC_0292,ACC_0490,5612.04,2026-05-14 15:52:31,DEV_0527,BUSINESS,70,DEV_0527,69,COMPLETED,Active,0
TXN_0007654,ACC_0682,ACC_0308,2651.86,2026-05-14 15:53:53,DEV_0368,PERSONAL,60,DEV_0368,57,COMPLETED,Active,0
TXN_0007655,ACC_0456,ACC_0367,4221.48,2026-05-14 15:56:17,DEV_0816,NGO,74,DEV_0816,54,COMPLETED,Active,0
TXN_0007656,ACC_0797,ACC_0457,7825.74,2026-05-14 15:56:39,DEV_0095,PERSONAL,90,DEV_0095,35,COMPLETED,Active,0
TXN_0007657,ACC_0675,ACC_0977,2718.94,2026-05-14 16:06:59,DEV_0065,PERSONAL,64,DEV_0065,83,COMPLETED,Active,0
TXN_0007658,ACC_0019,ACC_0537,7953.58,2026-05-14 16:09:00,DEV_0502,NGO,64,DEV_0502,61,COMPLETED,Active,0
TXN_0007659,ACC_0550,ACC_0795,7897.35,2026-05-14 16:10:39,DEV_0391,PERSONAL,25,DEV_0391,94,COMPLETED,Active,0
TXN_0007660,ACC_0184,ACC_0895,8741.39,2026-05-14 16:11:40,DEV_0495,PERSONAL,71,DEV_0495,71,COMPLETED,Active,0
TXN_0007661,ACC_0583,ACC_0584,4405.66,2026-05-14 16:12:09,DEV_0959,NGO,91,DEV_0959,69,COMPLETED,Active,0
TXN_0007662,ACC_0057,ACC_0547,175157.34,2026-05-14 16:12:24,DEV_0224,STUDENT,52,DEV_0224,80,COMPLETED,Active,0
TXN_0007663,ACC_0535,ACC_0449,10207.67,2026-05-14 16:14:01,DEV_0749,NGO,52,DEV_0749,87,COMPLETED,Active,0
TXN_0007664,ACC_0684,ACC_0290,9009.2,2026-05-14 16:14:13,DEV_0158,PROFESSIONAL,76,DEV_0158,63,COMPLETED,Active,0
TXN_0007665,ACC_0748,ACC_0321,4820.94,2026-05-14 16:14:48,DEV_1183,PERSONAL,95,DEV_1183,23,PENDING,Suspended,0
TXN_0007666,ACC_0010,ACC_0720,1219.14,2026-05-14 16:20:07,DEV_0705,STUDENT,91,DEV_0705,69,COMPLETED,Active,0
TXN_0007667,ACC_0032,ACC_0862,2308.21,2026-05-14 16:20:33,DEV_0235,PERSONAL,74,DEV_0235,93,COMPLETED,Active,0
TXN_0007668,ACC_0333,ACC_0992,1390.14,2026-05-14 16:21:06,DEV_0882,NGO,84,DEV_0882,47,COMPLETED,Active,0
TXN_0007669,ACC_0304,ACC_0148,5670.98,2026-05-14 16:30:40,DEV_0481,PERSONAL,48,DEV_0481,93,COMPLETED,Active,0
TXN_0007670,ACC_0072,ACC_0269,10944.68,2026-05-14 16:33:39,DEV_0827,BUSINESS,76,DEV_0827,49,COMPLETED,Active,0
TXN_0007671,ACC_0791,ACC_0095,2664.9,2026-05-14 16:53:39,DEV_0939,PERSONAL,84,DEV_0939,90,COMPLETED,Active,0
TXN_0007672,ACC_0545,ACC_0879,8109.14,2026-05-14 17:06:20,DEV_0972,PERSONAL,81,DEV_0972,94,COMPLETED,Active,0
TXN_0007673,ACC_0326,ACC_0083,102881.18,2026-05-14 17:08:12,DEV_0618,NGO,41,DEV_0618,75,COMPLETED,Active,0
TXN_0007674,ACC_0136,ACC_0914,1824.23,2026-05-14 17:08:16,DEV_0874,NGO,75,DEV_0874,78,COMPLETED,Active,0
TXN_0007675,ACC_0074,ACC_0240,10127.26,2026-05-14 17:08:49,DEV_0859,PERSONAL,76,DEV_0859,40,COMPLETED,Active,0
