transaction_id,timestamp,sender_account,receiver_account,amount,sender_trust_score,receiver_trust_score,sender_avg_amount,sender_max_amount,amount_to_avg_ratio,amount_to_max_ratio,amount_deviation,historical_amount_zscore,transactions_last_5min,transactions_last_10min,transactions_last_30min,transactions_last_1hour,transactions_last_24hours,time_since_last_transaction,receiver_transaction_count,receiver_unique_sender_count,receiver_avg_amount,is_new_receiver,sender_receiver_transaction_count,is_new_device,device_account_count,device_transaction_count,transaction_hour,day_of_week,is_night,unusual_time_for_sender,sender_degree,receiver_degree,fan_in_score,fan_out_score,circular_transaction_flag,behavioral_anomaly_score,is_fraud
TXN_0004806,2026-05-09 16:07:08,ACC_0315,ACC_0669,27992.19,53.0,46.0,26547.829999999998,34222.96,1.0544059529331,0.8179359702322837,1444.3600000000006,0.27254425996991244,0,0,0,0,0,286222.0,1,1,2577.69,1,0,0,1,5,16,5,0,0,5,1,0,0,0,1.0,0
TXN_0004807,2026-05-09 16:08:40,ACC_0021,ACC_0263,5381.5,91.0,60.0,15183.324285714285,63594.22,0.35443489812827134,0.08462247039359512,9801.824285714285,-0.49492696586181306,0,0,0,0,1,35626.0,3,3,4166.6866666666665,1,0,0,1,7,16,5,0,0,6,3,0,0,0,1.0,0
TXN_0004808,2026-05-09 16:10:45,ACC_0599,ACC_0056,3935.64,83.0,86.0,13969.4425,48586.02,0.2817320732149962,0.08100354791748664,10033.8025,-0.5019649536313117,0,0,0,0,0,355754.0,6,6,38653.43,1,0,0,1,4,16,5,0,0,4,6,0,0,0,1.0,0
TXN_0004809,2026-05-09 16:16:39,ACC_0674,ACC_0132,16518.32,94.0,75.0,16675.5075,23758.78,0.9905737495602016,0.6952511868474512,157.1875,-0.036249380091513406,0,0,0,0,1,48363.0,9,9,12559.314444444444,0,1,0,1,4,16,5,0,0,4,9,0,0,0,0.0,0
TXN_0004810,2026-05-09 16:19:42,ACC_0741,ACC_0174,3557.46,87.0,86.0,7790.450000000001,23864.19,0.4566437106243622,0.14907105577475246,4232.990000000001,-0.587092424381872,0,0,0,0,0,237052.0,7,7,31985.49428571428,1,0,0,1,5,16,5,0,0,6,7,0,0,0,1.0,0
TXN_0004811,2026-05-09 16:20:18,ACC_0716,ACC_0074,11235.27,60.0,76.0,62934.895,224056.8,0.17852210603060162,0.050144740081526445,51699.625,-0.5555102040167542,0,0,0,0,0,104745.0,6,6,30963.823333333334,1,0,0,3,20,16,5,0,0,4,6,0,0,0,1.0,0
TXN_0004812,2026-05-09 16:23:15,ACC_0750,ACC_0624,91023.62,95.0,83.0,7793.013333333333,9281.57,11.680157082993796,9.806920585841706,83230.60666666666,78.61717598306969,0,0,0,0,0,217287.0,7,7,54519.978571428575,1,0,0,4,18,16,5,0,0,3,7,0,0,0,3.0,0
TXN_0004813,2026-05-09 16:23:28,ACC_0178,ACC_0658,3504.88,55.0,90.0,6409.6483333333335,17082.82,0.5468131498423655,0.20516987230142925,2904.7683333333334,-0.6028121014001042,0,0,0,0,0,147772.0,4,4,41359.4925,0,1,0,1,5,16,5,0,0,6,4,0,0,0,0.0,0
TXN_0004814,2026-05-09 16:24:59,ACC_0291,ACC_0213,911.24,93.0,78.0,69577.05,205973.56,0.01309684730624583,0.004424062971751129,68665.81,-0.7119498013470986,0,0,0,0,0,105757.0,6,6,31476.244999999995,1,0,0,2,11,16,5,0,0,3,6,0,0,0,1.0,0
TXN_0004815,2026-05-09 16:27:32,ACC_0017,ACC_0425,463.29,53.0,88.0,43066.67142857143,204059.85,0.010757506547976855,0.002270363327118472,42603.38142857143,-0.6191658208131312,0,0,0,0,0,182378.0,7,7,64242.19857142858,1,0,0,1,7,16,5,0,0,6,7,0,0,0,1.0,0
TXN_0004816,2026-05-09 16:28:10,ACC_0297,ACC_0272,6781.11,83.0,77.0,14554.936249999999,67904.16,0.4658976088157737,0.09986295388973768,7773.826249999999,-0.3819208023955592,0,0,1,1,1,1733.0,6,6,71570.83,1,0,0,2,7,16,5,0,0,8,6,0,1,0,1.0,0
TXN_0004817,2026-05-09 16:29:19,ACC_0088,ACC_0061,1349.51,94.0,88.0,14721.5925,59102.67,0.09166875112752322,0.02283331700195045,13372.0825,-0.5683062011078049,0,0,0,0,0,139970.0,8,8,64606.496250000004,1,0,0,3,22,16,5,0,0,7,8,0,0,0,1.0,0
TXN_0004818,2026-05-09 16:29:32,ACC_0470,ACC_0868,10374.14,65.0,72.0,9825.326666666668,11387.86,1.0558570052064185,0.9109823962439102,548.8133333333317,0.40872297757620174,0,0,0,0,0,120951.0,9,9,67618.80111111111,1,0,0,2,11,16,5,0,0,6,9,0,0,0,1.0,0
TXN_0004819,2026-05-09 16:30:11,ACC_0282,ACC_0212,5195.5,16.0,50.0,3705.683333333333,4032.12,1.4020356081819307,1.2885281160071422,1489.816666666667,4.302984589199358,0,0,0,0,1,16439.0,4,4,5704.887500000001,1,0,0,1,3,16,5,0,0,3,4,0,0,0,1.0,0
TXN_0004820,2026-05-09 16:33:41,ACC_0077,ACC_0357,1865.83,88.0,49.0,1606.6185714285716,2679.61,1.1613397364923683,0.6963065494743392,259.2114285714283,0.438670163769189,0,0,0,0,1,31859.0,7,7,4474.575714285714,1,0,0,2,11,16,5,0,0,7,7,0,0,0,1.0,0
TXN_0004821,2026-05-09 16:38:50,ACC_0380,ACC_0401,73831.04,49.0,94.0,11464.78,48098.16,6.439813056648436,1.5350075758542512,62366.259999999995,3.4801370358609685,0,0,0,0,1,25472.0,8,7,36897.81,1,0,0,2,8,16,5,0,0,7,7,0,0,0,3.0,0
TXN_0004822,2026-05-09 16:40:33,ACC_0746,ACC_0467,30155.59,64.0,68.0,40658.44222222222,115739.4,0.7416808993262756,0.26054731575759443,10502.85222222222,-0.34475318546767453,0,0,0,0,0,87268.0,3,2,9614.023333333333,1,0,0,1,8,16,5,0,0,9,2,0,0,0,1.0,0
TXN_0004823,2026-05-09 16:42:58,ACC_0563,ACC_0397,500.21,58.0,50.0,17594.87875,137215.75,0.02842929507062997,0.003645427000643481,17094.66875,-0.3780958337538153,0,0,0,0,0,137472.0,3,3,2307.096666666667,1,0,0,2,9,16,5,0,0,7,3,0,0,0,1.0,0
TXN_0004824,2026-05-09 16:46:14,ACC_0426,ACC_0441,24774.22,72.0,58.0,19156.00555555556,28426.97,1.2932873669940126,0.8715040678371617,5618.214444444442,0.7653381580463575,0,0,0,0,2,37074.0,3,3,4807.71,1,0,0,1,9,16,5,0,0,9,3,0,0,0,1.0,0
TXN_0004825,2026-05-09 16:48:32,ACC_0456,ACC_0367,4474.16,74.0,54.0,4071.8999999999996,5814.82,1.0987892602991496,0.7694408412135874,402.2600000000002,0.1859748743269979,0,0,0,0,1,81987.0,1,1,2191.43,1,0,0,1,3,16,5,0,0,4,1,0,0,0,1.0,0
TXN_0004826,2026-05-09 16:50:58,ACC_0664,ACC_0994,613.24,43.0,70.0,11113.008333333333,13524.92,0.055182177593511954,0.04534148812315231,10499.768333333333,-5.6886045541070605,0,0,0,0,2,40902.0,15,15,17613.524666666668,1,0,1,10,16,16,5,0,0,6,15,0,0,0,2.5,1
TXN_0004827,2026-05-09 16:52:17,ACC_0354,ACC_0341,7923.06,73.0,77.0,41409.16166666667,132324.96,0.1913359188931493,0.05987577853340174,33486.10166666667,-0.672240191679346,0,0,0,0,2,10917.0,8,8,38778.08125,1,0,0,1,6,16,5,0,0,6,8,0,0,0,1.0,0
TXN_0004828,2026-05-09 16:52:39,ACC_0413,ACC_0360,8210.64,89.0,72.0,6814.43,14177.12,1.204890209151917,0.579147245294427,1396.2099999999991,0.40420482685259834,0,0,0,0,1,69062.0,6,6,62052.70666666667,1,0,0,1,7,16,5,0,0,8,6,0,0,0,1.0,0
TXN_0004829,2026-05-09 16:53:41,ACC_0124,ACC_0135,5828.86,82.0,86.0,46441.278000000006,197891.17,0.1255103272296877,0.029454876636008827,40612.418000000005,-0.5362579688646794,0,0,0,0,2,53128.0,4,4,45678.6075,1,0,0,3,16,16,5,0,0,5,4,0,0,0,1.0,0
TXN_0004830,2026-05-09 16:54:37,ACC_0469,ACC_0702,1706.32,90.0,40.0,28332.295999999995,127356.86,0.06022526375545941,0.013397943384172792,26625.975999999995,-0.5376701545634636,0,0,0,0,0,256971.0,3,3,4550.086666666667,1,0,0,1,5,16,5,0,0,5,3,0,0,0,1.0,0
TXN_0004831,2026-05-09 16:55:12,ACC_0160,ACC_0798,1845.38,89.0,94.0,32172.764000000003,154521.97,0.0573584538594948,0.011942508886474688,30327.384000000002,-0.49573724761518395,0,0,0,0,0,105450.0,5,5,2505.592,1,0,0,1,5,16,5,0,0,5,5,0,0,0,1.0,0
TXN_0004832,2026-05-09 16:56:51,ACC_0236,ACC_0118,1793.14,88.0,75.0,39344.12875,226619.45,0.045575796351679077,0.00791256002042576,37550.988750000004,-0.49894200223210633,0,0,0,0,1,76901.0,3,3,26217.786666666667,1,0,0,2,10,16,5,0,0,8,3,0,0,0,1.0,0
TXN_0004833,2026-05-09 17:03:04,ACC_0108,ACC_0395,6297.7,47.0,45.0,6961.927500000001,9355.36,0.9045914354830735,0.6731649015396897,664.2275000000009,-0.3624810183878331,0,0,0,0,1,62523.0,7,7,4791.5199999999995,0,1,0,3,11,17,5,0,0,8,7,0,0,0,0.0,0
TXN_0004834,2026-05-09 17:05:18,ACC_0126,ACC_0929,17125.68,52.0,44.0,38981.96727272728,151629.58,0.4393231330730788,0.11294418937828991,21856.287272727277,-0.47956133821593316,0,0,0,0,0,90577.0,5,5,15445.081999999999,1,0,0,1,10,17,5,0,0,10,5,0,0,0,1.0,0
TXN_0004835,2026-05-09 17:11:22,ACC_0727,ACC_0886,3210.99,55.0,63.0,39373.63875,178237.15,0.08155177172149175,0.018015267859814003,36162.64875,-0.5495204619992847,0,0,0,0,0,178765.0,3,3,5730.44,1,0,0,2,12,17,5,0,0,8,3,0,0,0,1.0,0
TXN_0004836,2026-05-09 17:15:42,ACC_0743,ACC_0099,1342.78,69.0,41.0,30466.146666666667,89193.02,0.04407449403597879,0.01505476549453592,29123.36666666667,-0.7013223369727134,0,0,0,0,0,103019.0,4,4,17486.36,1,0,0,1,3,17,5,0,0,3,4,0,0,0,1.0,0
TXN_0004837,2026-05-09 17:16:39,ACC_0263,ACC_0379,692.36,60.0,62.0,36821.5375,165147.23,0.018803125747043254,0.004192380338187181,36129.1775,-0.56911612496107,0,0,0,0,2,30976.0,3,3,5977.143333333333,1,0,0,1,8,17,5,0,0,7,3,0,0,0,1.0,0
TXN_0004838,2026-05-09 17:18:55,ACC_0632,ACC_0115,31485.94,43.0,82.0,24669.111666666664,36480.55,1.2763305145592676,0.8630884126299935,6816.828333333335,0.6255765733252494,0,0,0,0,0,199751.0,6,6,22062.948333333334,1,0,0,1,6,17,5,0,0,6,6,0,0,0,1.0,0
TXN_0004839,2026-05-09 17:22:04,ACC_0037,ACC_0663,668.58,89.0,40.0,2949.19,7723.57,0.2266995336797577,0.08656359677381886,2280.61,-0.7457279427998107,0,0,0,0,1,44173.0,4,4,8181.9800000000005,1,0,0,2,10,17,5,0,0,5,4,0,0,0,1.0,0
TXN_0004840,2026-05-09 17:23:38,ACC_0432,ACC_0011,1334.91,58.0,64.0,1708.6,1708.6,0.7812887698625263,0.7812887698625263,373.6899999999998,-3.7368996263100356,0,0,0,0,0,579277.0,2,2,6126.395,1,0,0,2,10,17,5,0,0,1,2,0,0,0,1.0,0
TXN_0004841,2026-05-09 17:35:29,ACC_0647,ACC_0715,25610.64,75.0,80.0,27106.093333333334,44765.78,0.944829624675474,0.5721030660982332,1495.4533333333347,-0.11975290936404379,0,0,0,0,0,379281.0,13,12,46258.49923076923,1,0,0,3,11,17,5,0,0,3,12,0,0,0,1.0,0
TXN_0004842,2026-05-09 17:38:13,ACC_0511,ACC_0326,7219.05,83.0,41.0,6734.921666666666,11509.0,1.0718832893054437,0.6272525843885198,484.128333333334,0.14192339404397927,0,0,0,0,0,252385.0,5,5,3481.918,1,0,0,3,20,17,5,0,0,6,5,0,0,0,1.0,0
TXN_0004843,2026-05-09 17:39:04,ACC_0357,ACC_0870,1268.8,49.0,48.0,1309.7885714285715,1702.89,0.9687059560529488,0.7450862901004393,40.988571428571504,-0.10738729819996752,0,0,0,0,0,150692.0,5,5,8277.69,1,0,0,3,17,17,5,0,0,7,5,0,0,0,1.0,0
TXN_0004844,2026-05-09 17:40:12,ACC_0716,ACC_0205,9259.29,60.0,47.0,52594.969999999994,224056.8,0.17604896434467995,0.041325637068755534,43335.67999999999,-0.5052433603157918,0,0,0,0,1,4794.0,0,0,9259.29,1,0,0,3,21,17,5,0,0,5,0,0,0,0,1.0,0
TXN_0004845,2026-05-09 17:40:17,ACC_0512,ACC_0006,67050.84,84.0,77.0,17042.713333333333,115476.35,3.934281980177091,0.5806456473052147,50008.12666666666,1.4362185480659404,0,0,0,0,0,279279.0,5,5,11902.626,1,0,0,1,9,17,5,0,0,9,5,0,0,0,3.0,0
TXN_0004846,2026-05-09 17:46:09,ACC_0450,ACC_0752,758.61,32.0,77.0,2607.27,13652.98,0.29095950825591704,0.055563693746300304,1848.6599999999999,-0.3741870786126939,0,0,0,0,1,30209.0,9,8,63171.77555555556,1,0,0,1,5,17,5,0,0,6,8,0,0,0,1.0,0
TXN_0004847,2026-05-09 17:46:22,ACC_0033,ACC_0314,556.46,67.0,61.0,450.84857142857146,615.22,1.234250306914098,0.9044894362262372,105.61142857142858,1.132524392438615,0,0,0,0,0,178486.0,6,6,3863.3899999999994,1,0,0,3,15,17,5,0,0,7,6,0,0,0,1.0,0
TXN_0004848,2026-05-09 17:49:34,ACC_0329,ACC_0322,193213.39,49.0,73.0,4962.3,6145.27,38.93625730218597,31.440992777467887,188251.09000000003,159.13428777454806,0,0,0,0,0,293719.0,4,4,60130.5125,1,0,0,1,2,17,5,0,0,2,4,0,0,0,3.0,0
TXN_0004849,2026-05-09 17:50:58,ACC_0021,ACC_0448,7917.64,91.0,62.0,13958.096249999999,63594.22,0.5672435447153165,0.12450250979971096,6040.456249999998,-0.32118172762488995,0,0,0,0,2,6138.0,2,2,2072.695,1,0,0,1,8,17,5,0,0,7,2,0,0,0,1.0,0
TXN_0004850,2026-05-09 17:54:28,ACC_0737,ACC_0469,191430.11,62.0,90.0,5072.288571428571,8431.89,37.74038226075953,22.703108054418276,186357.82142857142,106.16513244897635,0,0,0,0,1,57422.0,4,4,136576.17250000002,1,0,0,2,17,17,5,0,0,7,4,0,0,0,3.0,0
TXN_0004851,2026-05-09 17:54:30,ACC_0691,ACC_0326,4044.36,68.0,41.0,37293.954,173498.06,0.10844546005809803,0.023310692925136416,33249.594,-0.48819159727153694,0,0,0,0,1,51018.0,6,6,4104.7733333333335,1,0,0,3,21,17,5,0,0,5,6,1,0,0,1.0,0
TXN_0004852,2026-05-09 17:55:25,ACC_0785,ACC_0833,587.69,83.0,65.0,579.7971428571428,791.66,1.013613118146515,0.7423515051619193,7.892857142857224,0.05595218541712776,0,0,0,0,4,9480.0,2,2,2304.6400000000003,1,0,0,3,16,17,5,0,0,7,2,0,0,0,1.0,0
TXN_0004853,2026-05-09 17:56:57,ACC_0241,ACC_0102,10934.84,93.0,94.0,47734.45444444445,204000.5,0.22907646321664166,0.053602025482604114,36799.61444444445,-0.5276127682177123,0,0,0,0,1,84590.0,6,6,33236.90333333333,1,0,0,2,15,17,5,0,0,9,6,0,0,0,1.0,0
TXN_0004854,2026-05-09 18:01:19,ACC_0689,ACC_0954,7987.74,79.0,54.0,79834.34555555556,200756.23,0.10005392971425948,0.0397882546389824,71846.60555555555,-0.8755032636539712,0,0,0,0,0,98026.0,2,2,4326.195,1,0,0,2,13,18,5,0,0,9,2,0,0,0,1.0,0
TXN_0004855,2026-05-09 18:02:34,ACC_0597,ACC_0628,6369.8,78.0,78.0,24222.07727272727,196259.49,0.2629749680694106,0.0324560101510273,17852.27727272727,-0.3280772911291628,0,0,0,0,0,129633.0,5,5,33704.764,1,0,0,3,25,18,5,0,0,9,5,0,0,0,1.0,0
TXN_0004856,2026-05-09 18:06:06,ACC_0589,ACC_0077,8626.75,55.0,88.0,8701.281818181817,15238.14,0.9914343852258156,0.5661288053751122,74.53181818181656,-0.027449954278135298,0,0,0,0,0,235997.0,7,6,27994.530000000002,1,0,0,1,10,18,5,0,0,10,6,0,0,0,1.0,0
TXN_0004857,2026-05-09 18:06:08,ACC_0605,ACC_0258,1351.54,72.0,95.0,35499.998750000006,174158.09,0.03807155062559781,0.007760420431358634,34148.458750000005,-0.5607079382770703,0,0,0,0,4,18004.0,4,4,37548.72749999999,0,1,0,1,6,18,5,0,0,8,4,0,0,0,0.0,0
TXN_0004858,2026-05-09 18:06:14,ACC_0792,ACC_0276,1378.51,65.0,77.0,25737.22333333333,146570.26,0.053560944846720346,0.009405113969955085,24358.713333333333,-0.45075704167776287,0,0,0,0,0,302224.0,6,6,51879.49,1,0,0,3,16,18,5,0,0,6,6,0,0,0,1.0,0
TXN_0004859,2026-05-09 18:07:02,ACC_0792,ACC_0831,1106.58,65.0,49.0,22257.407142857144,146570.26,0.0497173813823121,0.007549826273928297,21150.827142857146,-0.4167501405258337,1,1,1,1,1,48.0,3,3,5649.329999999999,1,0,0,3,17,18,5,0,0,7,3,0,1,0,1.0,0
TXN_0004860,2026-05-09 18:08:01,ACC_0610,ACC_0518,10660.2,84.0,55.0,72450.8625,213591.43,0.1471369647052667,0.04990930581578534,61790.662500000006,-0.7333957124462817,0,0,0,0,0,342800.0,4,4,7335.572500000001,1,0,0,1,4,18,5,0,0,4,4,0,0,0,1.0,0
TXN_0004861,2026-05-09 18:10:27,ACC_0118,ACC_0895,2240.89,75.0,71.0,1660.8933333333334,3210.74,1.3492076471946362,0.6979356762056856,579.9966666666664,0.5260402793104546,0,0,0,0,0,420975.0,13,13,34119.194615384615,1,0,1,11,13,18,5,0,0,3,13,0,0,0,2.5,1
TXN_0004862,2026-05-09 18:12:35,ACC_0725,ACC_0811,6206.07,72.0,88.0,6285.805,8662.23,0.987315067859542,0.7164517673665421,79.73500000000058,-0.05889381356251568,0,0,0,0,0,97339.0,1,1,32131.83,1,0,0,1,8,18,5,0,0,8,1,0,0,0,1.0,0
TXN_0004863,2026-05-09 18:13:59,ACC_0602,ACC_0718,2256.29,52.0,52.0,2884.01125,5233.56,0.782344379612443,0.4311195430431302,627.72125,-0.4904496795176639,0,0,0,0,2,21412.0,6,6,4299.993333333333,1,0,0,11,17,18,5,0,0,8,6,0,0,0,1.0,0
TXN_0004864,2026-05-09 18:15:38,ACC_0659,ACC_0534,1377.14,74.0,61.0,1433.96,1855.59,0.9603754570533666,0.7421574769094603,56.819999999999936,-0.17149689639950394,0,0,0,0,1,17561.0,5,5,2485.852,1,0,0,1,6,18,5,0,0,6,5,0,0,0,1.0,0
TXN_0004865,2026-05-09 18:17:41,ACC_0459,ACC_0077,93828.36,91.0,88.0,30476.605714285713,199550.44,3.0787011141871203,0.4701987126427685,63351.75428571428,0.9177084731869632,0,0,0,0,0,374481.0,8,7,25573.557500000003,1,0,0,3,14,18,5,0,0,7,7,1,0,0,3.0,0
TXN_0004866,2026-05-09 18:17:54,ACC_0344,ACC_0885,3365.4,78.0,22.0,4459.825,5630.89,0.7546035982250345,0.5976675079824548,1094.4249999999997,-1.6063433615988703,0,0,0,0,2,10685.0,10,10,23159.136,1,0,0,3,16,18,5,0,0,4,10,0,0,0,1.0,0
TXN_0004867,2026-05-09 18:18:14,ACC_0264,ACC_0820,6469.52,17.0,78.0,28070.236666666664,129219.69,0.23047614719179685,0.05006605417099623,21600.716666666664,-0.4773587602316337,0,0,0,0,0,94451.0,9,9,47845.48555555555,1,0,0,2,13,18,5,0,0,6,9,0,0,0,1.0,0
TXN_0004868,2026-05-09 18:18:26,ACC_0365,ACC_0197,36145.62,47.0,75.0,39695.236666666664,104974.92,0.9105782715044707,0.3443262447502388,3549.6166666666613,-0.1109656603353941,0,0,0,0,0,176256.0,3,3,116874.80666666669,1,0,0,1,5,18,5,0,0,6,3,0,0,0,1.0,0
TXN_0004869,2026-05-09 18:23:16,ACC_0306,ACC_0841,12593.74,86.0,41.0,26037.643,181484.93,0.4836743477573318,0.06939275894315894,13443.903,-0.25921975500933236,0,0,0,0,3,11872.0,5,5,7354.9259999999995,1,0,0,2,16,18,5,0,0,10,5,0,0,0,1.0,0
TXN_0004870,2026-05-09 18:24:16,ACC_0046,ACC_0437,1087.88,68.0,43.0,1583.605,1944.86,0.6869642323245745,0.559361596416392,495.7249999999999,-1.753434030372085,0,0,0,0,0,466083.0,4,4,581.9725,1,0,0,3,17,18,5,0,0,4,4,0,0,0,1.0,0
TXN_0004871,2026-05-09 18:24:20,ACC_0267,ACC_0491,7347.35,59.0,45.0,51594.35111111111,218557.4,0.1424060936972158,0.03361748446707284,44247.00111111111,-0.5346447086520941,0,0,0,0,0,114783.0,3,2,2552.99,1,0,0,1,9,18,5,0,0,9,2,0,0,0,1.0,0
TXN_0004872,2026-05-09 18:25:44,ACC_0249,ACC_0727,1144.47,59.0,55.0,38260.82000000001,146509.63,0.02991232283314567,0.007811568426743583,37116.350000000006,-0.5938666577347727,0,0,0,0,0,297069.0,3,3,5055.63,1,0,0,3,16,18,5,0,0,4,3,0,0,0,1.0,0
TXN_0004873,2026-05-09 18:28:46,ACC_0444,ACC_0875,5248.24,44.0,47.0,23018.570000000003,128418.98,0.2280002622977881,0.040868102204139285,17770.33,-0.4128660858666561,0,0,0,0,1,52213.0,14,14,27595.62142857143,1,0,0,2,8,18,5,0,0,7,14,0,0,0,1.0,0
TXN_0004874,2026-05-09 18:31:00,ACC_0404,ACC_0597,226202.97,45.0,78.0,11281.74625,45697.86,20.050350786740704,4.949968553242981,214921.22375,16.21021430693519,0,0,0,0,2,16173.0,6,6,15617.531666666668,1,0,0,1,8,18,5,0,0,7,6,0,0,0,3.0,0
TXN_0004875,2026-05-09 18:31:30,ACC_0065,ACC_0072,33443.26,86.0,76.0,30791.192499999997,120422.9,1.0861307170593895,0.2777151189451745,2652.0675000000047,0.05873063457680788,0,0,0,0,1,63418.0,4,4,61717.7375,1,0,0,2,15,18,5,0,0,8,4,0,0,0,1.0,0
TXN_0004876,2026-05-09 18:38:38,ACC_0785,ACC_0656,703.47,83.0,83.0,580.78375,791.66,1.2112425457626432,0.8886011559431934,122.68624999999997,0.9295863019546832,0,0,0,1,5,2593.0,6,6,35967.448333333334,1,0,0,3,17,18,5,0,0,8,6,0,1,0,1.0,0
TXN_0004877,2026-05-09 18:43:22,ACC_0748,ACC_0900,6768.36,95.0,71.0,6857.073333333334,8054.75,0.9870625062776113,0.8402942352769556,88.71333333333405,-0.06411365588760184,0,0,0,0,1,37044.0,8,8,56843.087499999994,1,0,0,14,21,18,5,0,0,3,8,0,0,0,1.0,0
TXN_0004878,2026-05-09 18:44:00,ACC_0480,ACC_0278,5710.65,85.0,94.0,40775.455,90312.94,0.14005116555043928,0.06323180265604997,35064.805,-0.9335786210673737,0,0,0,0,0,477386.0,5,4,19565.542,1,0,0,1,4,18,5,0,0,4,4,0,0,0,1.0,0
TXN_0004879,2026-05-09 18:44:32,ACC_0194,ACC_0437,1547.52,46.0,43.0,60648.08666666667,206794.24,0.025516386168129228,0.007483380581224924,59100.56666666667,-0.6925065321239654,0,0,0,0,0,325980.0,5,5,683.154,1,0,0,2,6,18,5,0,0,6,5,1,0,0,1.0,0
TXN_0004880,2026-05-09 18:44:40,ACC_0505,ACC_0633,10609.94,82.0,60.0,7836.965,11379.74,1.3538327638903163,0.9323534624408348,2772.9750000000004,1.373006435736104,0,0,0,0,0,98529.0,4,4,4160.99,1,0,0,1,6,18,5,0,0,6,4,0,0,0,1.0,0
TXN_0004881,2026-05-09 18:45:24,ACC_0530,ACC_0395,8031.35,63.0,45.0,10057.508333333335,12940.45,0.7985427131485918,0.620639158127701,2026.1583333333347,-0.8850597322700355,0,0,0,0,0,146233.0,8,7,4979.7925,1,0,0,2,13,18,5,0,0,6,7,0,0,0,1.0,0
TXN_0004882,2026-05-09 18:46:02,ACC_0467,ACC_0069,3719.96,68.0,73.0,28599.435714285715,177805.67,0.130071097760895,0.020921492547401808,24879.475714285716,-0.40839835037543976,0,0,0,0,0,227004.0,5,5,27413.136,1,0,0,1,7,18,5,0,0,7,5,0,0,0,1.0,0
TXN_0004883,2026-05-09 18:48:02,ACC_0012,ACC_0523,6559.05,80.0,59.0,33994.89166666667,155014.05,0.19294222386070975,0.04231261617625547,27435.84166666667,-0.5064197219664403,0,0,0,0,0,177093.0,2,2,4917.895,1,0,0,2,14,18,5,0,0,6,2,0,0,0,1.0,0
TXN_0004884,2026-05-09 18:48:39,ACC_0708,ACC_0053,81574.91,55.0,90.0,33815.036666666674,81215.32,2.4123856726817916,1.004427612794676,47759.87333333333,1.4217670930090458,0,0,0,0,1,54158.0,2,2,49388.945,1,0,0,1,3,18,5,0,0,3,2,0,0,0,1.0,0
TXN_0004885,2026-05-09 18:52:27,ACC_0516,ACC_0229,255.0,63.0,94.0,56478.66714285715,234234.91,0.004514979068288795,0.0010886507053500841,56223.66714285715,-0.6397686650312047,0,0,0,0,0,432567.0,9,9,50570.147777777776,1,0,0,1,6,18,5,0,0,7,9,0,0,0,1.0,0
TXN_0004886,2026-05-09 18:56:53,ACC_0649,ACC_0734,1689.76,72.0,41.0,1999.4057142857143,2704.02,0.8451311204501353,0.6249066182021338,309.64571428571435,-0.7495406957275892,0,0,0,0,0,120805.0,6,6,4235.325,1,0,0,3,11,18,5,0,0,7,6,0,0,0,1.0,0
TXN_0004887,2026-05-09 18:57:25,ACC_0712,ACC_0937,406.57,92.0,44.0,5387.237142857143,6731.68,0.07546911124645292,0.06039651311352216,4980.6671428571435,-2.936889942086117,0,0,0,0,3,44524.0,6,6,22458.546666666665,1,0,1,0,0,18,5,0,0,7,6,0,0,0,2.5,1
TXN_0004888,2026-05-09 18:58:43,ACC_0466,ACC_0057,5822.36,59.0,52.0,3890.656,4994.53,1.496498273050873,1.1657473252423205,1931.7039999999997,2.7348166323298826,0,0,0,0,2,63576.0,2,2,5351.355,1,0,0,1,5,18,5,0,0,5,2,0,0,0,1.0,0
TXN_0004889,2026-05-09 18:58:49,ACC_0576,ACC_0971,972.16,93.0,47.0,77502.6575,176054.82,0.012543569875324135,0.005521916411858425,76530.4975,-1.0698288819239732,0,0,0,0,0,270018.0,15,15,18218.17866666667,1,0,1,8,8,18,5,0,0,4,15,0,0,0,2.5,1
TXN_0004890,2026-05-09 19:00:22,ACC_0086,ACC_0175,112159.39,78.0,74.0,7309.416666666668,29664.11,15.344506266558652,3.7809794381894553,104849.97333333333,10.430274267979687,0,0,0,0,1,82472.0,5,5,39836.896,1,0,0,1,5,19,5,0,0,6,5,0,0,0,3.0,0
TXN_0004891,2026-05-09 19:01:26,ACC_0017,ACC_0847,754.38,53.0,15.0,37741.24875,204059.85,0.019988209844278612,0.0036968565838063267,36986.86875,-0.5613609720914644,0,0,0,0,1,9234.0,4,4,4466.78,1,0,0,1,8,19,5,0,0,7,4,0,0,0,1.0,0
TXN_0004892,2026-05-09 19:01:37,ACC_0155,ACC_0991,9172.24,51.0,92.0,16852.55125,80464.56,0.5442641804490793,0.11399105393554738,7680.311250000001,-0.3164171320322821,0,0,0,0,0,152610.0,18,18,17755.942222222224,1,0,0,1,7,19,5,0,0,8,18,0,0,0,1.0,0
TXN_0004893,2026-05-09 19:02:43,ACC_0334,ACC_0696,1795.07,53.0,60.0,22892.355384615388,187097.05,0.07841351267953084,0.009594325511300456,21097.28538461539,-0.4046925573692056,0,0,0,0,2,23068.0,9,9,7105.576666666667,1,0,0,1,12,19,5,0,0,12,9,0,0,0,1.0,0
