transaction_id,timestamp,sender_id_hash,receiver_id_hash,amount,payment_rail,beneficiary_type,relationship_type,relationship_verified,previous_transaction_count,average_previous_amount,sender_average_amount,amount_to_sender_average,amount_to_relationship_average,transactions_last_10m,receiver_credits_last_24h,is_new_receiver,transaction_hour,is_night,is_new_device,fraud_label,label_type
TXN_0008488,2026-05-16T01:33:44,e0d2ff2644622afc,5a75a14ae20eca46,7513.74,UPI,PERSONAL,FRIEND,0,0,0.0,42776.87888888889,0.17564956105181534,7513.74,0,0,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008489,2026-05-16T01:37:21,c3c18d2d3c6a0703,850c8490eedc2394,1865.36,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,21290.42615384615,0.08761496770993565,1865.36,0,0,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008490,2026-05-16T01:38:56,15b4717384ceff0a,50c4a2a7034575e0,1735.23,UPI,PERSONAL,FRIEND,0,0,0.0,7463.900833333333,0.23248299230485042,1735.23,0,1,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008491,2026-05-16T01:41:12,d8bb2f17d36acaa5,83f690f43d446c7c,8305.81,UPI,PERSONAL,UNKNOWN,0,0,0.0,7045.641111111112,1.1788579447939205,8305.81,0,0,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008492,2026-05-16T01:43:15,a1dffd4a4642f825,21e432d0f8471e6f,545.37,UPI,PERSONAL,FAMILY,0,0,0.0,39410.0825,0.013838336928119855,545.37,0,1,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008493,2026-05-16T01:45:53,122be5261ecc60f0,31779402f7a89bbe,462.77,UPI,PERSONAL,UNKNOWN,0,0,0.0,8296.986,0.055775675648964566,462.77,0,0,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008494,2026-05-16T01:48:55,d1d56f08f77958e2,3bbd291542e03f47,4104.29,UPI,PERSONAL,FRIEND,0,0,0.0,5738.35375,0.7152382336136038,4104.29,0,0,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008495,2026-05-16T01:51:30,2516e8af9007374b,54535b0d3efa0029,5468.9,UPI,PERSONAL,ESTABLISHED,1,3,5278.966666666667,26555.607272727273,0.2059414399314673,1.035979263618511,0,3,0,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008496,2026-05-16T01:52:42,9be6638397b1a247,84ac007fdd13a0d4,233343.08,UPI,UTILITY,UTILITY,1,0,0.0,15685.509285714286,14.876347063370089,233343.08,0,1,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008497,2026-05-16T01:54:14,d4cfe38723cf473c,7f30241a6c56dc6a,64859.1,UPI,UTILITY,UTILITY,1,0,0.0,8901.122142857143,7.28662060345361,64859.1,0,0,1,1,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008498,2026-05-16T02:04:15,f5aba111a0c68487,7aee22c3a0266292,240634.66,UPI,PERSONAL,FRIEND,0,0,0.0,8699.321666666667,27.66131305640114,240634.66,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008499,2026-05-16T02:04:34,5aecea6e440bdd1a,d8f1a1f2542a105f,117145.31,UPI,PERSONAL,UNKNOWN,0,0,0.0,5723.010909090909,20.469174681096028,117145.31,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008500,2026-05-16T02:16:00,1c6b1ce636e859c6,969c69b6439f5e43,6442.59,UPI,MERCHANT,MERCHANT,1,0,0.0,30145.4025,0.21371716632411858,6442.59,0,2,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008501,2026-05-16T02:18:40,daf4057cc5918b25,1c65e331d4c83ec7,7881.09,UPI,PERSONAL,UNKNOWN,0,0,0.0,69802.5188888889,0.11290552440586074,7881.09,0,6,1,2,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008502,2026-05-16T02:19:15,a473ce903a34c521,3bc7a7071244e16e,1896.14,UPI,PERSONAL,UNKNOWN,0,0,0.0,29750.21181818182,0.0637353445275699,1896.14,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008503,2026-05-16T02:26:09,d4c7e314d04d48a1,a1c5afb6fcba56a6,9191.5,UPI,PERSONAL,UNKNOWN,0,0,0.0,73675.64166666666,0.12475629383162255,9191.5,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008504,2026-05-16T02:26:20,21b7070330d98c7f,5a75a14ae20eca46,11002.17,UPI,PERSONAL,UNKNOWN,0,0,0.0,34627.20142857143,0.3177320010308988,11002.17,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008505,2026-05-16T02:26:43,41d74c02bf139acc,ba8a723e849ec062,1347.06,UPI,PERSONAL,UNKNOWN,0,0,0.0,1337.1942857142858,1.0073779213619989,1347.06,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008506,2026-05-16T02:27:43,a81fee327a6b50cf,54535b0d3efa0029,4414.64,UPI,PERSONAL,UNKNOWN,0,0,0.0,23005.989999999998,0.19189089450182326,4414.64,0,4,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008507,2026-05-16T02:28:06,f765ab7033722319,e31efd186cd41209,1138.57,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,8808.961538461539,0.12925133059428115,1138.57,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008508,2026-05-16T02:29:42,c89f105777272239,ba8a723e849ec062,25484.56,UPI,PERSONAL,UNKNOWN,0,0,0.0,34009.33529411765,0.7493401379240683,25484.56,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008509,2026-05-16T02:30:04,d77b547b8be5fcb0,122be5261ecc60f0,5924.63,UPI,MERCHANT,MERCHANT,1,0,0.0,23082.215999999997,0.2566750956667246,5924.63,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008510,2026-05-16T02:32:47,ae5c0e38193271ad,eb8f6d02c9a48d2b,9229.58,UPI,MERCHANT,MERCHANT,1,0,0.0,21887.554545454546,0.421681644737088,9229.58,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008511,2026-05-16T02:34:13,df107e04cc698eab,52a8a0f51ffd5184,12219.14,UPI,PERSONAL,FRIEND,0,0,0.0,25338.6375,0.48223350604388254,12219.14,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008512,2026-05-16T02:37:13,f064f7b93a78a1ba,d9d4ecd91bd7c168,80135.34,UPI,PERSONAL,UNKNOWN,0,0,0.0,46017.1376923077,1.7414238263975197,80135.34,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008513,2026-05-16T02:38:42,9b3db5e13a2422b0,f292cd369a641e89,571.16,UPI,PERSONAL,FRIEND,0,0,0.0,23055.109375,0.024773684249762964,571.16,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008514,2026-05-16T02:38:51,cb1406d3efa8c3e5,65455569f69044e0,9416.12,UPI,PERSONAL,UNKNOWN,0,0,0.0,39262.474,0.2398249279961319,9416.12,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008515,2026-05-16T02:40:15,9d63b67546be2c4b,be388618344cfda2,1585.72,UPI,MERCHANT,MERCHANT,1,0,0.0,1870.6050000000002,0.8477043523352069,1585.72,0,2,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008516,2026-05-16T02:48:36,77d7d286137edbf2,cb8a0e9a4ab9a986,2469.08,UPI,PERSONAL,UNKNOWN,0,0,0.0,3010.887272727273,0.820050628386196,2469.08,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008517,2026-05-16T02:49:01,ea7721bb622f880a,be388618344cfda2,345.55,UPI,MERCHANT,MERCHANT,1,0,0.0,386.545,0.893945077545952,345.55,0,3,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008518,2026-05-16T02:50:53,dc250d7b23b34af9,74161b8ee993ee9c,207117.84,UPI,PERSONAL,UNKNOWN,0,0,0.0,18423.62263157895,11.241971470094613,207117.84,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008519,2026-05-16T02:54:11,5d84530bae0e8542,bebe3c5aa1752c1f,2806.28,UPI,MERCHANT,MERCHANT,1,0,0.0,21191.405,0.13242538661311037,2806.28,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008520,2026-05-16T02:56:35,ac1c9172bfb60efd,18dac1228a00cb45,348.97,UPI,PERSONAL,FAMILY,0,0,0.0,41217.107,0.008466630130057405,348.97,0,1,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008521,2026-05-16T02:57:42,719244b45341ebf6,dca663b4cf4200a2,582.93,UPI,PERSONAL,UNKNOWN,0,0,0.0,7841.69375,0.07433725653976221,582.93,0,0,1,2,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008538,2026-05-16T03:01:05,79dd11b857bbbeda,b6686a3692db9c84,87121.34,UPI,PERSONAL,UNKNOWN,0,0,0.0,18929.732105263156,4.602354619470662,87121.34,0,0,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008789,2026-05-16T03:05:58,436132d7c81f8fd9,dc34cc26dadfe45f,54667.51,UPI,PERSONAL,UNKNOWN,0,0,0.0,21271.244285714285,2.5700193776023985,54667.51,0,3,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008522,2026-05-16T03:10:12,a0f3793e411483b8,dfd3efc0a3ffca4e,2219.05,UPI,MERCHANT,MERCHANT,1,0,0.0,40144.64230769231,0.05527636746622095,2219.05,0,1,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008523,2026-05-16T03:12:55,355bb1e0ea0fc804,a1e36d016559a0cf,4784.58,UPI,PERSONAL,UNKNOWN,0,0,0.0,27968.009,0.17107331451445115,4784.58,0,1,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008524,2026-05-16T03:13:09,e05c451ffc4c3594,0ddd90b5382a2231,6597.53,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,16948.176363636365,0.3892766902140289,6597.53,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008525,2026-05-16T03:13:23,f7ed3d73c6c3729a,c0d515f812bb4cde,4788.87,UPI,PERSONAL,UNKNOWN,0,1,4435.27,26761.486470588236,0.1789463378748833,1.0797245714466086,0,0,0,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008526,2026-05-16T03:13:33,cd5310bc68bf12ef,1ae425c80cb7e9a6,3295.08,UPI,UTILITY,UTILITY,1,0,0.0,32381.484545454543,0.10175815118589235,3295.08,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008527,2026-05-16T03:14:37,cebed7738a131337,5cf7f05d76e3bbd0,39346.92,UPI,PERSONAL,FRIEND,0,0,0.0,47092.136,0.8355305862532971,39346.92,0,2,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008528,2026-05-16T03:16:28,b912164c2fafc41a,0b9dbd70666aeaa3,313.87,UPI,PERSONAL,UNKNOWN,0,0,0.0,39499.02,0.007946273097408493,313.87,0,3,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008529,2026-05-16T03:17:42,c14e161ba87c6be4,77d7d286137edbf2,2121.78,UPI,PERSONAL,UNKNOWN,0,0,0.0,33532.358888888884,0.06327559617951789,2121.78,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008530,2026-05-16T03:20:27,960a3b6767b0e5d6,302161f97a7bc075,1525.57,UPI,PERSONAL,FAMILY,0,0,0.0,1578.1813333333334,0.9666633154111567,1525.57,0,2,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008531,2026-05-16T03:21:28,982483b4b2d555cc,631c989ef743a12f,8905.44,UPI,PERSONAL,UNKNOWN,0,0,0.0,37570.42545454545,0.23703324868583772,8905.44,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008532,2026-05-16T03:22:25,6f36d577e320ed05,92d6deb17b61890f,35682.31,UPI,PERSONAL,UNKNOWN,0,0,0.0,49158.96166666667,0.7258556484970509,35682.31,0,1,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008533,2026-05-16T03:26:18,8d7da228a39c5582,822b0d9cf0d523f6,378.07,UPI,PERSONAL,FRIEND,0,0,0.0,66144.81899999999,0.005715791587546714,378.07,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008534,2026-05-16T03:29:09,43edac38209651fc,35d281587a855e54,13108.49,UPI,PERSONAL,FAMILY,0,0,0.0,9178.834285714285,1.4281214358997345,13108.49,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008535,2026-05-16T03:29:45,62b052b2ca2a4845,47def34c3e8dc1ba,4319.88,UPI,PERSONAL,UNKNOWN,0,0,0.0,5743.737999999999,0.7521025506386261,4319.88,0,1,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008747,2026-05-16T03:30:59,c87cfac8f53305df,67b47cff5703790d,92418.33,UPI,PERSONAL,UNKNOWN,0,0,0.0,18189.135,5.080963443286336,92418.33,0,4,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008928,2026-05-16T03:35:43,1cd3be459f9468ff,bca78871a9b0ae2f,59958.52,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,57316.43777777778,1.0460964136059165,59958.52,0,0,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008536,2026-05-16T03:37:49,98458d31943e7a4c,f27e5a0e0cd176a2,5178.82,UPI,MERCHANT,MERCHANT,1,0,0.0,3998.09,1.2953235169793575,5178.82,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008537,2026-05-16T03:38:46,6d321f400762b1e3,c957b8b7bf495427,2488.53,UPI,PERSONAL,UNKNOWN,0,0,0.0,46644.86083333333,0.05335057186453535,2488.53,0,2,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008539,2026-05-16T03:40:59,84d988ef9d4ea651,daf4057cc5918b25,921.0,UPI,MERCHANT,MERCHANT,1,0,0.0,4361.839166666667,0.2111494635194978,921.0,0,1,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008540,2026-05-16T03:41:54,4cf5dfbe4714e2d9,244790df13657a5b,1997.93,UPI,PERSONAL,FRIEND,0,0,0.0,11517.545,0.1734683910503497,1997.93,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008940,2026-05-16T03:42:46,078c6cc40cfedaa1,efb57e17a3cf1b76,89500.31,UPI,MERCHANT,MERCHANT,1,0,0.0,12708.765555555556,7.042407825430025,89500.31,0,6,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008541,2026-05-16T03:43:46,e3ed8490dac90a78,4cbaec3bf78b1690,1744.76,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,1343.592,1.2985787352112843,1744.76,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008542,2026-05-16T03:45:21,8738963c4481a929,1abacd93f8b1b334,1156.49,UPI,PERSONAL,UNKNOWN,0,0,0.0,8210.408888888887,0.14085656581185296,1156.49,0,1,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008909,2026-05-16T03:50:45,a4143dcbac2802ef,969c69b6439f5e43,58547.82,UPI,MERCHANT,MERCHANT,1,0,0.0,41217.48142857143,1.4204608814214301,58547.82,0,3,1,3,1,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008543,2026-05-16T03:54:13,ccefb7e9af6ae3b1,e7f63e1bf271d299,103075.98,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,999.8158333333332,103.09496665635922,103075.98,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008544,2026-05-16T03:57:52,6a66a585a79b03ec,f759fb212398696f,1607.6,UPI,PERSONAL,FRIEND,0,0,0.0,38581.075000000004,0.041668097635952334,1607.6,0,2,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008545,2026-05-16T03:59:45,fb711d804389d3a9,bf18b893a1b3265a,5088.17,UPI,PERSONAL,UNKNOWN,0,0,0.0,8920.286428571428,0.570404329585509,5088.17,0,0,1,3,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008546,2026-05-16T04:04:27,66467528e2694efb,c3c18d2d3c6a0703,149108.11,UPI,PERSONAL,FAMILY,0,0,0.0,6172.15,24.15821229231305,149108.11,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008547,2026-05-16T04:08:03,6d212189874db090,4f65d6416bf7580f,2992.74,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,3893.166923076923,0.7687160759176285,2992.74,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008548,2026-05-16T04:08:39,9d6fd89981ca5a8c,080371f93410092b,159053.41,UPI,PERSONAL,UNKNOWN,0,0,0.0,84032.64357142858,1.892757424259812,159053.41,0,2,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008549,2026-05-16T04:13:51,4eee61ff51df8f4e,efb57e17a3cf1b76,1394.05,UPI,MERCHANT,MERCHANT,1,0,0.0,20190.813333333335,0.06904377634448933,1394.05,0,7,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008550,2026-05-16T04:14:17,3a94a3d53240fe3d,3b747252df743eb1,188635.29,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,9455.32090909091,19.95017322136944,188635.29,0,1,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008551,2026-05-16T04:14:59,d4cfe38723cf473c,7139efb68ecf7c4f,2356.46,UPI,PERSONAL,UNKNOWN,0,0,0.0,12631.654,0.18655197490368244,2356.46,0,1,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008552,2026-05-16T04:15:36,122be5261ecc60f0,d71499e05fc2671f,290.75,UPI,PERSONAL,UNKNOWN,0,0,0.0,7584.784545454546,0.038333323544996724,290.75,0,2,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008553,2026-05-16T04:24:35,00ad3496aa4a496a,22fc2203e6b7a790,487.81,UPI,PERSONAL,FRIEND,0,0,0.0,11756.949,0.04149120660470671,487.81,0,2,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008554,2026-05-16T04:28:52,3abd52ff117a0743,71b71e5c19481495,1307.27,UPI,MERCHANT,MERCHANT,1,0,0.0,18423.72411764706,0.07095579545439669,1307.27,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008555,2026-05-16T04:33:43,e0d2ff2644622afc,879d8616471eafa1,6469.04,UPI,PERSONAL,FRIEND,0,0,0.0,39250.564999999995,0.1648139332516615,6469.04,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008556,2026-05-16T04:38:55,631c989ef743a12f,7b47b07d8b5c3778,7161.46,UPI,PERSONAL,UNKNOWN,0,0,0.0,38817.234000000004,0.1844917646630875,7161.46,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008557,2026-05-16T04:44:36,0ec7602aa04ea631,d954a4a60f075dcb,758.29,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,17959.92818181818,0.042221215604172545,758.29,0,1,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008558,2026-05-16T04:45:58,d63b555578ebd024,2ce64d3f1356806d,669.9,UPI,PERSONAL,UNKNOWN,0,0,0.0,524.4893333333333,1.2772423716275132,669.9,0,1,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008559,2026-05-16T04:50:24,f9c4fbf71daf1ed0,5dc613e8d86ac8ed,872.77,UPI,PERSONAL,UNKNOWN,0,0,0.0,15601.036363636364,0.05594307837358124,872.77,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008560,2026-05-16T04:52:05,989ae6ec787b02aa,7139efb68ecf7c4f,187852.88,UPI,PERSONAL,UNKNOWN,0,0,0.0,21550.20846153846,8.716986674874573,187852.88,0,2,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008561,2026-05-16T04:53:17,c089f9d9539d7622,0402967868bdd479,22923.54,UPI,PERSONAL,UNKNOWN,0,0,0.0,36794.841,0.6230096224631057,22923.54,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008562,2026-05-16T05:01:50,392731d9618df509,3755014bb511d227,10404.05,UPI,UTILITY,UTILITY,1,0,0.0,36244.16428571429,0.28705448739235456,10404.05,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008563,2026-05-16T05:04:20,c2feed362470d53d,915863781cafe0cb,13106.09,UPI,MERCHANT,MERCHANT,1,0,0.0,22070.489,0.5938287094590428,13106.09,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008564,2026-05-16T05:07:05,1591e9652626b5eb,e3e46cb02bc78625,8772.4,UPI,UTILITY,UTILITY,1,0,0.0,66881.95833333333,0.1311624273362211,8772.4,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008565,2026-05-16T05:10:57,73d0324eaf2e0d19,663994131766c579,12078.14,UPI,PERSONAL,UNKNOWN,0,0,0.0,31024.414999999997,0.3893108056993178,12078.14,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008566,2026-05-16T05:11:21,cb1406d3efa8c3e5,42916fe90a225f86,13959.35,UPI,PERSONAL,FAMILY,0,0,0.0,34288.08166666667,0.4071195972905842,13959.35,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008567,2026-05-16T05:12:02,21e99929522324fd,1c65e331d4c83ec7,8455.82,UPI,PERSONAL,UNKNOWN,0,0,0.0,49814.295,0.169746856800844,8455.82,0,6,1,5,0,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008568,2026-05-16T05:12:34,7118de4c22b783da,ecc08a0d4433e3b6,375.93,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,45755.0075,0.008216149893538974,375.93,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008569,2026-05-16T05:16:57,77b2b914f5f7e247,db1f8ca4773d877d,173228.09,UPI,PERSONAL,UNKNOWN,0,0,0.0,3781.8215384615387,45.80546391157049,173228.09,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008570,2026-05-16T05:19:52,4228cd5d67bb366f,3b94de173c622e8e,36912.37,UPI,PERSONAL,FRIEND,0,0,0.0,37302.61846153846,0.9895383091688099,36912.37,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008571,2026-05-16T05:20:34,498feff62e505b30,a7ecb477d6d82725,11593.0,UPI,MERCHANT,MERCHANT,1,1,23335.82,45617.219,0.2541364917488723,0.49678991353207214,0,0,0,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008572,2026-05-16T05:22:19,1b9a2b290fb0b8c5,3a016504175bb24f,124573.24,UPI,PERSONAL,UNKNOWN,0,0,0.0,25632.881999999998,4.859899873919757,124573.24,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008573,2026-05-16T05:25:36,6a66a585a79b03ec,f117d15a4d9aa43d,1214.63,UPI,PERSONAL,UNKNOWN,0,0,0.0,33299.15,0.0364763064522668,1214.63,0,2,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008574,2026-05-16T05:27:46,8aedae1bdc352173,b4facefe8efebbc4,13041.12,UPI,MERCHANT,MERCHANT,1,0,0.0,16955.154444444444,0.7691537132693638,13041.12,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008575,2026-05-16T05:29:23,b1869f7359d24b0e,9b47513b4f694f69,1008.98,UPI,PERSONAL,UNKNOWN,0,0,0.0,37956.253333333334,0.026582708022815038,1008.98,0,2,1,5,0,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0008576,2026-05-16T05:33:03,ed384fad96c09556,0039ee35b22ac39e,3079.89,UPI,PERSONAL,UNKNOWN,0,1,3240.89,46707.61888888889,0.0659397775623425,0.9503222880134777,0,0,0,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008577,2026-05-16T05:33:09,5f7d34244b24dfbc,91a72130b6b40ff5,2389.1,UPI,PERSONAL,UNKNOWN,0,0,0.0,34154.132352941175,0.06995053996136029,2389.1,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008578,2026-05-16T05:35:00,1149cbdbec49ed83,d8f1a1f2542a105f,63398.11,UPI,PERSONAL,UNKNOWN,0,0,0.0,9047.571666666667,7.007196221896004,63398.11,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008579,2026-05-16T05:36:14,3bc7a7071244e16e,138e78a393473b80,10045.77,UPI,PERSONAL,FAMILY,0,0,0.0,31110.585,0.3229052105577571,10045.77,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008580,2026-05-16T05:40:02,3a94a3d53240fe3d,7f3bc636a60b8225,5422.29,UPI,PERSONAL,UNKNOWN,0,0,0.0,24386.985,0.22234359843990553,5422.29,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008581,2026-05-16T05:42:34,ca85dbf0eba3f1af,2e14d4dcd18c4201,4462.28,UPI,PERSONAL,UNKNOWN,0,0,0.0,26484.36875,0.16848730819759483,4462.28,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008582,2026-05-16T05:42:59,ddfaca52f8d36da9,317b8bc958efaf5d,3649.77,UPI,PERSONAL,UNKNOWN,0,1,3916.22,29279.483333333334,0.12465281434269389,0.931962453590452,0,0,0,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008583,2026-05-16T05:43:46,4cbaec3bf78b1690,b4facefe8efebbc4,8086.24,UPI,MERCHANT,MERCHANT,1,0,0.0,33610.80533333334,0.24058453583022346,8086.24,0,2,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008584,2026-05-16T05:45:41,84ac007fdd13a0d4,eb1f47a620c17490,7614.67,UPI,PERSONAL,UNKNOWN,0,1,7578.93,50678.905384615384,0.15025324525481146,1.004715705251269,0,2,0,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008585,2026-05-16T05:46:35,78de8c1c2199db24,a0e80a55d576762b,12164.98,UPI,PERSONAL,FAMILY,0,0,0.0,32145.559090909086,0.37843423303346163,12164.98,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008586,2026-05-16T05:47:10,00ad3496aa4a496a,1e31a62c9f701f71,215598.03,UPI,PERSONAL,FRIEND,0,0,0.0,10732.48181818182,20.08836666601726,215598.03,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0008587,2026-05-16T05:48:15,7aee22c3a0266292,782c7e46d9fddcbd,8391.85,UPI,PERSONAL,FAMILY,0,0,0.0,12598.972499999998,0.666074158031538,8391.85,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
